Uniq Id	Crawl Timestamp	Dataset Origin	Product Id	Product Barcode	Product Company Type Source	Product Brand Source	Product Brand Normalised Source	Product Name Source	Match Rank	Match Score	Match Type	Retailer	Product Category	Product Brand	Product Name	Product Price	Sku	Upc	Product Url	Market	Product Description	Product Currency	Product Available Inventory	Product Image Url	Product Model Number	Product Tags	Product Contents	Product Rating	Product Reviews Count	Bsr	Joining Key
1705736792d82aa2f2d3caf1c07c53f4	2020-09-24 03:21:12 +0000		2e17bf4acecdece67fc00f07ad62c910		Competitor							walmart.com	Premium Beauty > Premium Makeup > Premium Nail Polish & Care > Premium Nail Polish	OPI	OPI Infinite Shine, Nail Lacquer Nail Polish, Bubble Bath	8.95			https://www.walmart.com/ip/OPI-Infinite-Shine-Nail-Lacquer-Nail-Polish-Bubble-Bath/393381147?selected=true	US	""	USD	111111111	https://i5.walmartimages.com/asr/0e1f4c51-c1a4-4f38-91bb-fd19317e3e20.aae056ad1dcaab1abc7f13c21ca53440.jpeg		OPI Infinite Shine, Nail Lacquer Nail Polish, Bubble Bath, Wal-mart, Walmart.com		""	""		81350af1be98d3753cf964709f0c766a
95a9fe6f4810fcfc7ff244fd06784f11	2020-10-30 14:04:08 +0000		076e5854a62dd283c253d6bae415af1f		Competitor							walmart.com	Beauty > Hair Care > Hair Color > Auburn Hair Color	Nice'n Easy	Nice n Easy Permanent Color, 111 Natural Medium Auburn 1 ea (Pack of 3)	29.86			https://www.walmart.com/ip/Nice-n-Easy-Permanent-Color-111-Natural-Medium-Auburn-1-ea-Pack-of-3/46236909?selected=true	US	Pack of 3 Pack of 3 for the UPC: 381519000201 Beautiful, natural color. Active Ingredients: Color-Blend Formula: Water; Ethoxydiglycol; Propylene Glycol; Isopropyl Alcohol; Soytrimonium Chloride; Oleth-5; Oleic Acid; Ammonium Hydroxide; Trisodium Ethylenediamine Disuccinate; Fragrance; Oleth-2; C11-15 Pareth-9; Cocamidopropyl Betaine; C12-15 Pareth-3; Erythorbic Acid; Citric Acid; Sodium Sulfite; EDTA; p-Aminophenol; 4-Amino-2-Hydroxytoluene; p-Phenylenediamine; Resorcinol; 2-Methylresorcinol; N,N-Bis(2-Hydroxyethyl)-P-Phenylenediamine Sulfate; 1-Hydroxyethyl 4,5-Diamino Pyrazole Sulfate; Phenyl Methyl Pyrazolone; 1-Naphthol. Color-Blend Activator: Water; Hydrogen Peroxide; Acrylates Copolymer; Steareth-21; Oleth-2; Oleth-5; PEG-50 Hydrogenated Palmamide; Acrylates/Steareth-20 Methacrylate Copolymer; Oleyl Alcohol; Etidronic Acid; Disodium EDTA; Simethicone. Colorseal Conditioning Gloss: Water; Amodimethicone; Stearyl Alcohol; Cetyl Alcohol; Stearamidopropyl Dimethylamine; Glutamic Acid; Fragrance; Benzyl Alcohol; Panthenyl Ethyl Ether; EDTA; Panthenol; Trimethylsiloxysilicate Carthamus Tinctorius (Safflower) Seed Oil; Cocos Nucifera (Coconut) Oil; Hydrolyzed Sweet Almond Protein; Methylchloroisothiazolinone; Methylisothiazolinone; Aloe Barbadensis Leaf Uses: Salon experts know it takes a perfect blend of tones to create amazingly natural color results. Nice n Easy creates beautifully blended natural-looking shades for you, just like the experts, in one easy step! Q. How do I know if Nice n Easy is right for me? A. Nice n Easy gives you ultimate natural-looking color with highlights and shine in just one easy step. Browns are brilliant, blondes are illuminating, and reds are radiant. Q. How does it work? A. Only Nice n Easy has our exclusive Color-blend formula. In one step, each shade gives you an expert blend of 3 tones that work together to create natural-looking color with shining dimension. Q. Will it cover my grays? A. Yes! Nice n Easy promises 100% gray coverage even on resistant grays. Q. How long will it last? A. Nice n Easy lasts for up to 6 weeks. And for your radiant red shade, youll find 6 weekly treatments of our exclusive ColorSeal Conditioning Gloss to seal in healthy-looking color and add intense shine.	USD	111111111	https://i5.walmartimages.com/asr/9c8e42e4-13a5-4b7e-aa1b-3af15267c55c_1.5e1a4b5e7161c6c26008e5c8f1569d7c.jpeg		Nice 'n Easy Permanent Color, 111 Natural Medium Auburn 1 ea (Pack of 3), Wal-mart, Walmart.com			""		0353e63907dc0de0c734db4690300057
8d4d0330178d3ed181b15a4102b287f2	2020-08-06 05:51:47 +0000		8a4fe5d9c7a6ed26cc44d785a454b124		Competitor							walmart.com	Beauty > Hair Care > Hair Color > Permanent Hair Color	Clairol	Clairol Nice N Easy Permanent Color 7/106A Natural Dark Neutral Blonde, 1.0 KIT	7.99			https://www.walmart.com/ip/Clairol-Nice-N-Easy-Permanent-Color-7-106A-Natural-Dark-Neutral-Blonde-1-0-KIT/10316864?selected=true	US	This Clairol Nice N Easy Permanent Color gives you up to 8 weeks of true-to-you color with three salon tones for a blend of highlights and lowlights. Its expertly designed to work with your unique hair, to give you the stylish look you want. The neutral blonde color offers salon-quality permanent hair color without the cost. You can easily keep your color looking vibrant with Clairol CC+ ColorSeal Conditioner, which locks in softness and shine, sold separately. To cover grays between colorings, try Nice n Easy Root Touch-Up to blend seamlessly with your color. This natural dark hair color is easy to apply so you can have fresh looking color right from the comfort of your own home. The 7/106A comes as 1 kit, providing you with just what you need to color your hair as desired. Its available in many shades. This Clairol Nice N Easy Permanent Color will make a lovely addition to your haircare routine. Clairol Nice N Easy Permanent Color 7/106A Natural Dark Neutral Blonde, 1.0 Kit: Provides up to 8 weeks of color Made with 3 salon tones to offer a blend of highlights and lowlights Salon quality permanent color Neutral blonde color is easy to use Available in 10/87 Ultra Light Natural Blo, 118 Natural Medium, 2 Natural Black, 2.5/123 Soft Black, 2BB/124 Natural Blue Black, 3.5/121A Natural Darkest Brown, 4/120 Natural Dark Brown, 4GB/113 Natural Dark Burgundy4R/112 Natural Dark Auburn, 4W/1120B Dark Caramel Brown and more	USD	111111111	https://i5.walmartimages.com/asr/e3a601c2-6a2b-4cc8-bb35-a9049930ded9_1.ab14e053feea88a9026baeca4d49cb77.jpeg | https://i5.walmartimages.com/asr/0486808b-9ce5-4df5-bf1e-da93f1dcbf83_1.dda3e2ede735f709cf380158706b30c5.jpeg | https://i5.walmartimages.com/asr/430f222f-7889-4016-836d-d82a9c4828b0_1.489791f211ea0d0b7afd6bdb49e4334a.jpeg | https://i5.walmartimages.com/asr/56b9720a-542d-4659-b96c-1b21538e841c_1.2d25a3568680a10f9fc13ec3bdb55936.jpeg | https://i5.walmartimages.com/asr/765046f4-f3f9-406d-8544-5f99dbc1b508_1.4bd398150d394b8480c4d6052b130b73.jpeg | https://i5.walmartimages.com/asr/2e393d46-7b44-41ed-afa2-dc1869f2500f_1.80b12f897c3321b65293529848062622.jpeg | https://i5.walmartimages.com/asr/757b7b18-c2a9-4677-bd5a-661175983ba1_1.219bca851bc5c1aa6d27067579a94d7b.jpeg		Clairol Nice 'N Easy Permanent Color 7/106A Natural Dark Neutral Blonde, 1.0 KIT, Wal-mart, Walmart.com		4.5	29221		b6985c8e94815fbca2319dbb8bf228af
fddc4df45b35efd886794b261f730c51	2020-07-15 11:22:04 +0000		03b5fb878a33eadff8b033419eab9669		Competitor	""	""	""				walmart.com	Beauty > Makeup > Lip	Kokie Cosmetics	Kokie Professional Matte Lipstick, Hot Berry, 0.14 fl oz	5.16			https://www.walmart.com/ip/Kokie-Professional-Matte-Lipstick-Hot-Berry-0-14-fl-oz/102778853?selected=true	US	Calling all matte lip lovers! Indulge in our rich, creamy matte lipsticks. Bold, long-lasting and opaque, these babies pack a serious punch! Pair with one of our lip liners for extra definition, or our lip primer for even longer wear. So go ahead and grab these for a matte lip that won?t quit.Kokie Professional Sienna Matte Lipstick: A highly-pigmented, rich, long-wear matte lipstick for intense color High payoff color Smooth matte application	USD	111111111	https://i5.walmartimages.com/asr/25b4b467-bc61-4e59-ba14-a123866e3384_1.453b236381c1d21a20c646821a47da0a.jpeg		Kokie Professional Matte Lipstick, Hot Berry, 0.14 fl oz, Wal-mart, Walmart.com		""	""		85b70fded09186f00467cea2f935b779
0990cf89a59ca6a0460349a3e4f51d42	2020-11-26T12:27:20+00:00		ce3d761e57d6ccad80619297b5b1bcbc		Competitor	""	""	""				walmart.com	Seasonal > Stock Up Essentials > Personal Care Stock Up > Stock up on Shave	Gillette	Gillette TRAC II Plus Razor Blade Refills, Fit TRAC II Handles, 10 ct	19.97			https://www.walmart.com/ip/Gillette-TRAC-II-Plus-Razor-Blade-Refills-Fit-TRAC-II-Handles-10-ct/11965294?selected=true	US	In 1971, Gillette introduced the Trac II razor system. This Trac II razor was the first fixed head twin-blade shaving system of its kind in North America. Still popular today, get the close shave youve always wanted with these Gillette Trac II Plus razor blade refills. These blade refill cartridges feature a lubrastrip for great smoothness and comfort as well as twin comfort blades that glide across your skin for a clean, close comfortable shave. The lubrastrip for glide, helps fight razor burn. The easy loading system makes changing razor blades fast, and cleaning it is even easier, making this perfect for use on your face and neck – Just slide and reload. For an even better shave, use with your favorite Gillette shave gel, cream or foam. Each pack of Gillette Trac II Plus refills comes with 10 blade refills. The Gillette Trac II Plus refills fit any Gillette Trac II razor handle Gillette TRAC II Plus Razor Blade Refills, Fit TRAC II Handles, 10 Ct: LUBRASTRIP for glide, helps fight razor burn for comfort and smoothness TWIN BLADES - Fixed head twin blades that glide across your skin for a clean, close, comfortable shave EASY LOADING SYSTEM makes changing razor blades fast, and cleaning it is even easier, making this perfect for use on your face and neck – Just slide and reload 10 BLADE REFILLS - each pack contains 10 razor blade refills that will fit all Gillette Trac II handles For best results, use with your favorite Gillette Shave gel, cream or foam	USD	111111111	https://i5.walmartimages.com/asr/1a2ebb06-cd01-4c73-9c6a-28a9c5ff8c1d.49cd30de37f9863bc4b217384bdedbcc.jpeg | https://i5.walmartimages.com/asr/3201391a-02cd-44b4-9112-641e407b8333.4224c67e1423877e778c613cfc7695bc.jpeg | https://i5.walmartimages.com/asr/7d5f5581-1fa2-44f5-878b-9b07da3bcdab.f38f6a90c05b25f2acb3993f288096a0.jpeg | https://i5.walmartimages.com/asr/38f166ea-3ef0-4a80-97cd-390f3830618e.5c9b0fde0c76990a300846b3e4ccb506.jpeg | https://i5.walmartimages.com/asr/44337d82-c7fb-476e-85e3-34c6d198922f.0c84ac688d94f8d7df8be9299a5d70c5.jpeg | https://i5.walmartimages.com/asr/8c250c82-4c32-4afe-9541-a4791f333a90.a0ad3d2c46475242722732c4c79692c3.jpeg | https://i5.walmartimages.com/asr/e6e0df7a-2ce0-4ba1-809e-6bc5d26e3a9d.c08f23e98f2a55897c1698357004146c.jpeg		Gillette TRAC II Plus Razor Blade Refills, Fit TRAC II Handles, 10 ct, Wal-mart, Walmart.com			131		41c870871328e97da6fb036bb7d4b2da
262bcd1c9a561f6c6ad12bfdddc0d99e	2020-09-29 21:42:41 +0000		7569141059e839b828a5bd3887243c1a		Competitor	""	""	""				walmart.com	Beauty > Hair Care > Hair Care Brands > Old Spice Haircare	Old Spice	Old Spice Artisan Styling High Hold Matte Finish Molding Clay, 2.64 oz	6.97			https://www.walmart.com/ip/Old-Spice-Mens-Styling-Molding-Clay-High-Hold-Matte-Finish-2-64-oz/34201687?selected=true	US	Old Spice Artisan Molding Clay is a Mens Styling product that allows men sculpt their hair into a moldable look with high hold and a matte finish. Old Spice Artisan Styling High Hold Matte Finish Molding Clay, 2.64 oz: Old Spice Artisan Molding Clay provides high hold and a matte finish Old Spice Artisan Molding Clay helps tame and shape your hair For a moldable look Available in one size: 75 g / 2.64 oz. puck	USD	111111111	https://i5.walmartimages.com/asr/73214b95-72ce-40f9-abdb-0457139c8923.adb0d9e009ea5b6754edcaf70f6de317.jpeg | https://i5.walmartimages.com/asr/4bfbf765-49bf-4819-b8df-f58d098c8cfd.49feca0a9c20973671fba565f81ee2c6.jpeg | https://i5.walmartimages.com/asr/98e92276-7f38-47bc-a08e-f7cb95699c69.f8eb0bd163a8957ac43fb4de08a4d39c.jpeg | https://i5.walmartimages.com/asr/60d1c8b0-487c-4c92-ae27-a45bfb16fa95.28d1c8c77cf97830089b7d04f0d00ad9.jpeg		Old Spice Artisan Styling High Hold Matte Finish Molding Clay, 2.64 oz, Wal-mart, Walmart.com		4.6	52		f1375c94182f3be85fcd56ba90724a0a
05224642381f73764e85a3382ee0ff61	2020-07-29 19:12:55 +0000		b371dbac1c2d9457f61742c3c39bbdf3		Competitor							walmart.com	Personal Care > Oral Care > Kids Oral Care	Colgate	Colgate My First Baby and Toddler Toothpaste, Fluoride Free and SLS Free, 1.75 Oz	2.94			https://www.walmart.com/ip/Colgate-My-First-Baby-and-Toddler-Toothpaste-Fluoride-Free-and-SLS-Free-1-75-Oz/36073552?selected=true	US	Colgate My First Baby and Toddler Toothpaste is a safe fluoride-free toothpaste formula for the littlest members of the family. This baby toothpaste, specially designed for kids under 2 years old, gently cleans teeth and does not contain artificial colors, preservatives, or SLS (sodium lauryl sulfate). With a mild fruit flavor that helps make brushing teeth more enjoyable, this baby and toddler toothpaste is designed with a convenient stand-up tube with twist off cap. Baby & Toddler Toothpaste Specially Designed for Kids Under 2 Years Old No Artificial Colors, Preservatives, or SLS (Sodium Lauryl Sulfate) Fluoride Free Toothpaste, Safe If Swallowed Mild Fruit Flavor to Enhance Brushing Experience Stand-Up Toothpaste Tube for Cleaner Dispensing	USD	111111111	https://i5.walmartimages.com/asr/d28b16f4-1bd4-4581-80de-aa0f2d9707ad_2.a2712e11bdd9f7b6f4e3cea4e3f9387f.png | https://i5.walmartimages.com/asr/bfea2590-c921-45f8-8e98-d496b560e60c_1.77eb422113008810678c47f1b0b3ff45.png | https://i5.walmartimages.com/asr/737c6682-ab22-4604-89c8-6fd642c43257_1.9ace2aba3177b3e6a5a070ec6c3d5b1b.png | https://i5.walmartimages.com/asr/8fe9d812-aa45-4b35-8d8c-500a362ce213_1.2bce5e6153db1dc8b02fb5d4aa23c4c2.png		Colgate My First Baby and Toddler Toothpaste, Fluoride Free and SLS Free, 1.75 Oz, Wal-mart, Walmart.com		4.3	10		747823af3f672f7bf55efafd84a04048
b6fb4b2b249da1f93d2f02a6dc62785d	2020-08-06 05:51:38 +0000		0ae9899c34f93097275ecea00978c67e		Competitor							walmart.com	Beauty > Makeup > Nails	BMC	BMC Bright and Loud Cream Gel Lacquer Polish Set - Neon Wasteland Collection	4.69			https://www.walmart.com/ip/BMC-Bright-and-Loud-Cream-Gel-Lacquer-Polish-Set-Neon-Wasteland-Collection/52443432?selected=true	US	Lights, Sick Beats, and Epic Gel Polish! We present to you, Neon Wasteland. This 6 piece collection of neon colored is inspired by the biggest EDM festival and art show in Las Vegas. Each color will breed new, and bright, life into your next gel manicure. You can pick the 6 color master set or individual colors: COSMIC-A-GO-GO (G106), a neon orange that will have you standing out even in a bright EDM crowd, L.E.D. AIRWAVES (G107), a neon yellow so bright it�s the perfect accessories to your EDM outfit, FAIRY FANTASTIC (G108), a neon green so epic your EDMers will be flocking to your nails vs the DJ, DAISY DUST (G109), a neon pink so dramatic that a bright EDM art expo cant compare to your mani, DANCE-TRONAUTS (G110), a neon purple that will put onlookers in a trance like a deep bassline, and ELECTRIC FIELDS (G111), a neon blue so bright that not even an EDM light show can dull your mani. *NOTE*: This collection falls under a 3-Step application process: 1) Apply a thin layer of base coat to prepped, oil-free nails and cure under lighting system. 2) With the Cali Dreamin gel polish of your choosing, apply a thin layer to base coat. cure, and then repeat. 3) Apply a thin layer of top coat and cure. *Ingredients*: Acrylate Oligomers, Ultraviolet Light Initator, Acrylic Monomers, and Inorganic Pigments. *DISCLAIMERS*: Due to differences between monitor displays, actual color may vary slightly from image. b.m.c is a registered trademark of Remi Collections LLC and is exclusively distributed by Bundle Monster. The b.m.c trademark is protected by US Trademark Law. BIG, BLIGHT, AND BOLD COLORS will engulf your next gel manicure with these stunning polishes. NEON WASTELAND is a collection of neon gel lacques mused from the bass and lights of the EDM world. CREAMY AND DREAMY NAIL LACQUERS! All gel polishes in this collection has a creamy finish to them. UV and LED lamps need to have a minimum power of 9 watts. CURE TIMES vary per lighting system. SEE OUR PRODUCT DESCRIPTION for more on our 3 Step application process and other Tips and Tricks! BMC Bright and Loud Cream Gel Lacquer Polish Set - Neon Wasteland Collection	USD	111111111	https://i5.walmartimages.com/asr/93f8bbf3-2dfd-463d-a2b1-f053f228ec71_1.127e64ffab0b55222799a1204d446d44.jpeg | https://i5.walmartimages.com/asr/fe8d4e2b-5f59-44d9-8d5b-474464883504_1.f1744918f11327fa444af5e17d009dbf.jpeg		BMC Bright and Loud Cream Gel Lacquer Polish Set - Neon Wasteland Collection, Wal-mart, Walmart.com		""	""		0e11d60461ccdd4eadfb182586062764
507bc2f72d878d3fe76ca1557f229215	2020-07-23 03:49:29 +0000		1007940052235879400000002000000000067565785US		Unilever	Suave	Suave	Suave Extra Hold 7 Shaping Mousse 9 oz (Pack of 6)				walmart.com	Beauty > Hair Care > Hair Care Brands > Suave	Suave	Suave Extra Hold 7 Shaping Mousse 9 oz (Pack of 6)	24.19			https://www.walmart.com/ip/Suave-Extra-Hold-7-Shaping-Mousse-9-oz-Pack-of-6/44591254?selected=true	US	Free Shipping Pack of 6 Pack of 6 for the UPC: 079400816603 Say yes to beautiful. Active Ingredients: Water (Aqua); Isobutane; Dimethyl Ether; Polyquaternium-4; Propane; Cocamidopropyl Betaine; Glycerin; Steareth-2; DMDM Hydantoin; Fragrance (Parfum); Dimethiconol; TEA-Dodecylbenzenesulfonate; Laureth-23; Cyclomethicone; Tocopherol (Vitamin E); Panthenol; Butylene Glycol; AMP-Isostearoyl Hydrolyzed Soy Protein Uses: Provides control and manageability for less than more expensive brands. Extra hold formula gives hair body, volume and lift. Weightless formula leaves hair feeling soft and manageable. Vitamin and protein enriched formula replenishes all hair types. Never too stiff or sticky. Contains no CFCs.	USD	111111111	https://i5.walmartimages.com/asr/05f5ba16-335d-418d-9b33-45346f68200c_1.9c7d14bf0f0acf199e0c0781e1f90f54.jpeg		Suave Extra Hold 7 Shaping Mousse 9 oz (Pack of 6), Wal-mart, Walmart.com		5.0	1		b65e046ee7f64957240edaf17533b8ed
32f417078c38d85337779bb999c37e8b	2020-11-04 05:14:20 +0000		1030521004419479400000002000000000067944214US		Unilever	Vaseline	Vaseline	(3 pack) Vaseline Lip Therapy Tinted Lip Balm Mini, Rosy 0.25 oz				walmart.com	Health > Lip Care > Vaseline	Vaseline	(3 pack) Vaseline Lip Therapy Tinted Lip Balm Mini, Rosy 0.25 oz	5.04			https://www.walmart.com/ip/3-pack-Vaseline-Lip-Therapy-Tinted-Lip-Balm-Mini-Rosy-0-25-oz/876796511?selected=true	US	Vaseline Lip Therapy Lip Balm Mini Rosy is clinically proven to help heal dry lips. The non-sticky formulas of Vaseline lip balm minis are invitingly soft and melt onto lips. The Vaseline Lip Therapy Rosy Mini comes in iconic packaging that fits neatly in your pocket or purse, so you can hydrate on-the-go. Vaseline for Lips is the perfect lip moisturizer. With its original formula, Vaseline Lip Therapy is a lip balm you can rely on that provides long-lasting relief from dryness. This everyday essential for healthy-looking lips is made with pure Vaseline Jelly, just like all Vaseline lip care products. Vaseline Jelly is the original wonder jelly that has been helping to heal dry skin since 1870, and now you can get all its benefits in a lip balm product exclusively designed for lips. The top, protective layer of skin on your lips is thinner than on the rest of your body, so it needs a lip balm that provides long lasting moisturization. These formulas help support the natural recovery of your dry lips by locking in moisture. Perfect for On-The-Go. The elements can be hard on your lips, so its essential to keep them moisturized. Vaseline Lip Therapy Lip Balm Mini Rosy is great for safeguarding against dryness caused by weather, so you can be confident that your lips are ready to face the outdoors. Vaseline Lip Therapy Rosy Tinted Lip Balm Mini, 0.25 oz Helps to lock in moisture for beautiful, healthy lips - good for a daily lip treatment This Vaseline lip moisturizer Gives lips a natural, glossy shine Tinted lip balm made from pure Vaseline Jelly Provides long-lasting moisturization and lip care Choose from original, rose, cocoa butter, and crÃ¨me brulee scented lip balm Non-sticky, non-greasy formula, this lip balm is suitable for regular use	USD	111111111	https://i5.walmartimages.com/asr/6fced36e-5459-449f-9390-f239c379bd6a_1.75276199dfa8877b4d188f032029913f.jpeg | https://i5.walmartimages.com/asr/34e30627-9d35-4733-a4fc-720b0ab9a3b5_1.9c757d09408382e4b323fa8606c2b252.jpeg | https://i5.walmartimages.com/asr/9dcf61a4-9e42-4070-9d03-8495992a0bb7_1.8d62f2d74eab7e6178dc0cb128db099e.jpeg | https://i5.walmartimages.com/asr/6e737be5-e42c-4d57-82f5-8a2398b19633_1.4f0f06e450cdf4319ac7981a9f05004a.jpeg | https://i5.walmartimages.com/asr/9d45e3d7-be58-4a8c-bfc6-ef21db656a76_1.ad8ad1264e7c11807ca7b9f849600219.jpeg | https://i5.walmartimages.com/asr/b058a156-ba39-4a97-80a3-63355fc1905a_1.9f67075cc1bbadf55946efa63d004ec4.jpeg | https://i5.walmartimages.com/asr/af15b258-5139-4dca-bfaf-b3b5b8e7d02f_1.d36b6b954c900c833c6c87890b4fe9c5.jpeg		(3 pack) Vaseline Lip Therapy Tinted Lip Balm Mini, Rosy 0.25 oz, Wal-mart, Walmart.com			950		845cf2e84fc6a9906910dc3d108f23ca
aff819345ed10356de4b4db37f0b99ee	2020-07-08 05:17:00 +0000		54f071f7a2fa7e480ea155a7733f8e7a		Competitor							walmart.com	Seasonal > Last Minute Gifts	The Art of Shaving	The Art of Shaving Mens Hair Styling Gel, Juniper Scent, 2 Fl Oz	15.36			https://www.walmart.com/ip/The-Art-of-Shaving-Men-s-Hair-Styling-Gel-Juniper-Scent-2-Fl-Oz/589687323?selected=true	US	The Art of Shaving Forming Paste, infused with Juniper Essential Oil, delivers a soft, sculpted look to your style. The medium hold, matte finish is great for styles that need just a bit of styling to keep their look neat and natural. Directions for use: Apply a small amount onto wet or dry hair. Work through hair and style as usual. The Art of Shaving Mens Hair Styling Paste Juniper Scent, 2 fl oz Medium hold Matte finish Made with Juniper Essential Oil Juniper Scent For wet or dry styling	USD	111111111	https://i5.walmartimages.com/asr/661839a6-67ac-414c-b0d4-a5a9245cab75_4.2ee6e0623b90bd41f58f471c2a0ddf00.jpeg | https://i5.walmartimages.com/asr/c1a62f32-ac4c-49d3-81a0-64b895312925_1.a648f208932c271d9313ed6f30179ff8.jpeg | https://i5.walmartimages.com/asr/0b947f36-ba00-4647-a733-6cae13eaab31_1.b8bc74b982a1cb2b5cb3cb8564226f5c.jpeg | https://i5.walmartimages.com/asr/d8518d5b-38c2-4149-a594-1a4baddb6f21_1.268014f97ab0c70895f061d3d6bd8112.jpeg		The Art of Shaving Men's Hair Styling Gel, Juniper Scent, 2 Fl Oz, Wal-mart, Walmart.com		""	""		68685407368fb760ed3c37baadc206b8
8f76e69c2f9b18a9c3460ef48230cce6	2020-08-06 04:17:41 +0000		e79e13e108d60f9a97de4147b2f3911e		Competitor							walmart.com	Beauty > Nail Care > Nail Polish > Nail Lacquer	ORLY	ORLY Nail Lacquer for Women, #20634 Red Carpet, 0.6 oz	8.50			https://www.walmart.com/ip/ORLY-Nail-Lacquer-for-Women-20634-Red-Carpet-0-6-oz/52397188?selected=true	US	Orly lacquer is free of DBP, toluene, formaldehyde and features its award-winning gripper cap. It fetters streak-free coverage and brush-ability and each fast-drying shade is formulated with UV inhibitors to prevent fading and yellowing. ORLY Nail Lacquer for Women, #20634 Red Carpet, 0.6 oz: Introduced by the design house of ORLY Fast-drying shade is formulated with UV inhibitors to prevent fading and yellowing	USD	111111111	https://i5.walmartimages.com/asr/e37d0f7d-defd-49db-b6c3-6495a0a653a9_1.3a276a314ca7494633cfb4b20922a36c.jpeg | https://i5.walmartimages.com/asr/7d7e0331-8429-44ab-91a6-7e425a631f60_1.7e6edeacf49c5e3ccadd5f30e75acc88.jpeg		ORLY Nail Lacquer for Women, #20634 Red Carpet, 0.6 oz, Wal-mart, Walmart.com		4.5	2		952d11493b380e45412f2e44e2436859
39521c9d4c3055c2f40fefb1bb49f02c	2020-08-06 06:20:13 +0000		05956eece1f6dcdb069712b514ba4f37		Competitor	""	""	""				walmart.com	Beauty > Makeup > Face Makeup > Face Primer	L'Oreal Paris	LOreal Paris True Match Super-Blendable Blush, Soft Powder Texture, Soft Sun, 0.21 oz.	7.97			https://www.walmart.com/ip/L-Oreal-Paris-True-Match-Super-Blendable-Blush-Soft-Powder-Texture-Soft-Sun-0-21-oz/10314337?selected=true	US	True Match Blush flawlessly complements your skins tone and undertone. The super-blendable formula has a soft texture that goes on smooth and blends evenly into skin. A natural flush of color to brighten up your cheek bones. Coordinate with your True Match Makeup, Powder and Concealer. Packaging may vary, what you receive may not be what is reflected on site. True Match Super Blendable blush goes on smooth and blends evenly Makeup Blush comes with mirror and brush inside The super-blendable makeup formula is oil-free and non-comedogenic Available in 12 natural, true-to-you shades that precisely match your skin tone and undertone in warm, neutral, and cool	USD	111111111	https://i5.walmartimages.com/asr/506a78ca-cca6-4cb4-a51b-53241ed4e534_1.43d7290679f9cdb4e354092889d668fb.jpeg | https://i5.walmartimages.com/asr/ff2d7255-4f12-44e7-a41e-f7907795059b_1.5e4583825d3ff02d1177198b1085fc29.jpeg		L'Oreal Paris True Match Super-Blendable Blush, Soft Powder Texture, Soft Sun, 0.21 oz., Wal-mart, Walmart.com		3.8	184		dd50891911b04c77c4d9e48d93393e06
